met,altitude_km,vertical_speed_ms,true_air_speed_ms,mach_number,dynamic_pressure_kpa,thrust_kn,pitch_deg,roll_deg,downrange_distance_km
53.76,16.9971,0.0,728.46,2.45,38.657,281.31,78.71,9.69,2.267
53.82,17.0257,0.0,729.44,2.46,38.583,280.86,78.71,9.69,2.272
53.84,17.0544,0.0,730.43,2.46,38.509,280.67,78.7,9.69,2.278
53.88,17.0687,0.0,730.93,2.46,38.473,280.9,78.7,9.69,2.281
53.92,17.1118,0.0,732.41,2.47,38.362,281.44,78.69,9.69,2.287
53.96,17.1262,0.0,732.91,2.47,38.325,281.51,78.68,9.69,2.292
54.0,17.1549,0.0,733.91,2.47,38.251,281.24,78.67,9.69,2.295
54.02,17.1693,0.0,734.41,2.47,38.214,281.39,78.67,9.69,2.301
54.06,17.1982,0.0,735.41,2.48,38.141,281.5,78.66,9.69,2.307
54.08,17.2126,0.0,735.9,2.48,38.104,280.74,78.66,9.69,2.31
54.14,17.256,0.0,737.4,2.48,37.993,280.96,78.65,9.69,2.318
54.16,17.2849,0.0,738.41,2.49,37.919,281.45,78.64,9.69,2.324
54.22,17.3139,0.0,739.41,2.49,37.845,280.99,78.64,9.69,2.33
54.24,17.3284,0.0,739.91,2.49,37.808,281.74,78.63,9.69,2.333
54.28,17.3575,0.0,740.92,2.49,37.734,280.52,78.62,9.69,2.338
54.34,17.4157,0.0,742.94,2.5,37.586,281.24,78.61,9.69,2.344
54.34,17.4157,0.0,742.94,2.5,37.586,281.24,78.61,9.69,2.35
54.42,17.4741,0.0,744.96,2.51,37.437,281.5,78.6,9.69,2.356
54.42,17.4741,0.0,744.96,2.51,37.437,281.5,78.6,9.69,2.362
54.5,17.518,0.0,746.49,2.51,37.325,281.88,78.58,9.69,2.368
54.5,17.5326,0.0,747.0,2.52,37.288,281.68,78.58,9.69,2.373
54.56,17.5766,0.0,748.53,2.52,37.177,281.18,78.57,9.69,2.376
54.56,17.5766,0.0,748.53,2.52,37.177,281.18,78.57,9.69,2.382
54.62,17.606,0.0,749.55,2.52,37.102,282.09,78.56,9.69,2.388
54.64,17.6354,0.0,750.57,2.53,37.028,281.1,78.56,9.69,2.394
54.7,17.6649,0.0,751.6,2.53,36.954,281.12,78.55,9.69,2.4
54.72,17.6796,0.0,752.11,2.53,36.916,281.58,78.54,9.69,2.403
54.76,17.7092,0.0,753.14,2.54,36.842,281.41,78.54,9.7,2.409
54.82,17.7535,0.0,754.69,2.54,36.73,281.83,78.53,9.7,2.415
54.82,17.7535,0.0,754.69,2.54,36.73,281.83,78.53,9.7,2.418
54.88,17.798,0.0,756.24,2.55,36.618,281.31,78.52,9.7,2.424
54.88,17.8128,0.0,756.75,2.55,36.581,281.18,78.51,9.7,2.43
54.94,17.8425,0.0,757.79,2.55,36.506,281.83,78.51,9.7,2.436
54.98,17.8723,0.0,758.83,2.56,36.431,282.2,78.5,9.7,2.442
55.02,17.902,0.0,759.88,2.56,36.357,281.42,78.49,9.7,2.448
55.04,17.9169,0.0,760.39,2.56,36.319,281.16,78.49,9.7,2.451
55.08,17.9617,0.0,761.96,2.57,36.208,281.55,78.48,9.7,2.46
55.14,17.9916,0.0,763.01,2.57,36.133,281.88,78.47,9.69,2.463
55.16,18.0066,0.0,763.53,2.57,36.096,281.92,78.47,9.69,2.469
55.22,18.0516,0.0,765.1,2.58,35.983,281.53,78.46,9.69,2.475
55.22,18.0516,0.0,765.1,2.58,35.983,281.53,78.46,9.69,2.478
55.3,18.1116,0.0,767.2,2.59,35.834,281.41,78.45,9.69,2.487
55.3,18.1267,0.0,767.73,2.59,35.796,281.93,78.45,9.69,2.493
55.34,18.1418,0.0,768.26,2.59,35.759,282.18,78.44,9.69,2.496
55.36,18.1568,0.0,768.78,2.59,35.721,281.64,78.44,9.69,2.499
55.42,18.2021,0.0,770.37,2.6,35.609,282.09,78.43,9.69,2.508
55.44,18.2172,0.0,770.9,2.6,35.571,281.23,78.43,9.68,2.511
55.5,18.2626,0.0,772.49,2.6,35.459,281.76,78.42,9.68,2.521
55.54,18.3081,0.0,774.08,2.61,35.347,281.3,78.41,9.68,2.524
55.54,18.3081,0.0,774.08,2.61,35.347,281.3,78.41,9.68,2.53
55.62,18.3688,0.0,776.22,2.62,35.197,281.81,78.39,9.68,2.536
55.62,18.3688,0.0,776.22,2.62,35.197,281.81,78.39,9.68,2.542
55.7,18.4145,0.0,777.83,2.62,35.084,281.97,78.38,9.68,2.548
55.7,18.4145,0.0,777.83,2.62,35.084,281.97,78.38,9.68,2.552
55.74,18.4603,0.0,779.44,2.63,34.972,281.51,78.37,9.68,2.561
55.78,18.4756,0.0,779.98,2.63,34.934,282.08,78.37,9.68,2.564
55.82,18.5062,0.0,781.05,2.63,34.86,282.1,78.36,9.68,2.57
55.88,18.5522,0.0,782.67,2.64,34.747,282.3,78.35,9.68,2.577
55.88,18.5522,0.0,782.67,2.64,34.747,282.3,78.35,9.68,2.58
55.94,18.5983,0.0,784.3,2.64,34.635,282.45,78.34,9.68,2.586
55.94,18.6136,0.0,784.84,2.65,34.597,281.55,78.34,9.68,2.592
56.0,18.6444,0.0,785.93,2.65,34.522,282.36,78.33,9.68,2.598
56.02,18.6598,0.0,786.47,2.65,34.485,282.47,78.32,9.68,2.602
56.06,18.6907,0.0,787.56,2.66,34.41,281.48,78.32,9.68,2.608
56.12,18.737,0.0,789.2,2.66,34.298,282.61,78.31,9.68,2.614
56.12,18.737,0.0,789.2,2.66,34.298,282.61,78.31,9.68,2.617
56.18,18.7835,0.0,790.83,2.67,34.185,282.39,78.3,9.69,2.627
56.2,18.799,0.0,791.38,2.67,34.148,281.99,78.29,9.69,2.63
56.24,18.83,0.0,792.48,2.67,34.073,282.58,78.29,9.69,2.637
56.26,18.8611,0.0,793.58,2.68,33.998,281.98,78.28,9.69,2.643
56.32,18.8922,0.0,794.68,2.68,33.923,281.86,78.28,9.69,2.649
56.34,18.9078,0.0,795.23,2.68,33.886,282.38,78.27,9.69,2.653
56.36,18.939,0.0,796.33,2.69,33.811,281.93,78.27,9.69,2.659
56.44,18.9858,0.0,797.99,2.69,33.699,281.88,78.26,9.69,2.665
56.46,19.0015,0.0,798.55,2.69,33.661,281.75,78.25,9.69,2.672
56.48,19.0328,0.0,799.66,2.7,33.586,282.3,78.25,9.69,2.678
56.52,19.0485,0.0,800.22,2.7,33.549,282.72,78.24,9.69,2.681
56.56,19.0956,0.0,801.88,2.71,33.437,282.06,78.23,9.69,2.691
56.62,19.127,0.0,803.0,2.71,33.362,281.65,78.23,9.69,2.694
56.64,19.1427,0.0,803.56,2.71,33.325,282.41,78.22,9.69,2.701
56.7,19.19,0.0,805.24,2.72,33.213,282.48,78.21,9.69,2.707
56.74,19.2216,0.0,806.36,2.72,33.138,282.63,78.21,9.69,2.714
56.74,19.2216,0.0,806.36,2.72,33.138,282.63,78.21,9.69,2.717
56.8,19.2849,0.0,808.61,2.73,32.989,282.45,78.19,9.68,2.724
56.8,19.2849,0.0,808.61,2.73,32.989,282.45,78.19,9.68,2.73
56.88,19.3324,0.0,810.31,2.73,32.877,282.88,78.18,9.68,2.737
56.92,19.3642,0.0,811.44,2.74,32.803,282.72,78.18,9.68,2.743
56.92,19.3801,0.0,812.01,2.74,32.765,282.58,78.17,9.68,2.75
56.96,19.396,0.0,812.58,2.74,32.728,282.92,78.17,9.68,2.753
57.0,19.4279,0.0,813.71,2.75,32.654,282.03,78.16,9.68,2.76
57.02,19.4438,0.0,814.28,2.75,32.617,282.6,78.16,9.68,2.763
57.06,19.4917,0.0,815.99,2.75,32.505,282.77,78.15,9.67,2.773
57.12,19.5237,0.0,817.13,2.76,32.431,282.38,78.14,9.67,2.777
57.14,19.5397,0.0,817.7,2.76,32.393,282.24,78.14,9.67,2.783
57.16,19.5718,0.0,818.85,2.76,32.319,282.6,78.13,9.67,2.79
57.2,19.5878,0.0,819.42,2.77,32.282,282.5,78.13,9.67,2.793
57.24,19.636,0.0,821.14,2.77,32.17,282.44,78.12,9.67,2.803
57.28,19.6521,0.0,821.71,2.77,32.133,282.76,78.12,9.67,2.807
57.32,19.6843,0.0,822.86,2.78,32.059,282.31,78.11,9.67,2.813
57.36,19.7327,0.0,824.6,2.78,31.947,282.56,78.1,9.67,2.817
57.36,19.7327,0.0,824.6,2.78,31.947,282.56,78.1,9.67,2.823
57.42,19.765,0.0,825.75,2.79,31.873,282.28,78.09,9.67,2.83
57.44,19.7812,0.0,826.33,2.79,31.836,282.48,78.09,9.67,2.833
57.5,19.8298,0.0,828.07,2.8,31.725,282.38,78.08,9.67,2.844
57.52,19.846,0.0,828.65,2.8,31.688,282.56,78.08,9.67,2.847
57.56,19.8785,0.0,829.82,2.8,31.614,282.78,78.07,9.67,2.854
57.58,19.8947,0.0,830.4,2.8,31.577,282.47,78.07,9.67,2.857
57.64,19.9436,0.0,832.15,2.81,31.465,282.8,78.06,9.67,2.867
57.66,19.9599,0.0,832.73,2.81,31.428,282.92,78.05,9.67,2.871
57.7,19.9925,0.0,833.9,2.82,31.354,282.42,78.05,9.67,2.878
57.72,20.0252,0.0,835.08,2.82,31.28,283.17,78.04,9.67,2.884
57.8,20.0743,0.0,836.84,2.83,31.169,283.17,78.03,9.67,2.891
57.8,20.0743,0.0,836.84,2.83,31.169,283.17,78.03,9.67,2.895
57.84,20.1235,0.0,838.61,2.83,31.058,283.39,78.02,9.67,2.905
57.88,20.1399,0.0,839.2,2.83,31.021,282.63,78.02,9.67,2.909
57.92,20.1893,0.0,840.97,2.84,30.911,282.91,78.01,9.67,2.919
57.96,20.2057,0.0,841.56,2.84,30.874,282.75,78.01,9.67,2.922
58.0,20.2387,0.0,842.75,2.85,30.8,282.59,78.0,9.67,2.929
58.02,20.2552,0.0,843.34,2.85,30.763,283.16,78.0,9.67,2.933
58.06,20.2882,0.0,844.53,2.85,30.689,283.21,77.99,9.67,2.94
58.08,20.3213,0.0,845.72,2.86,30.615,283.12,77.98,9.68,2.947
58.14,20.3545,0.0,846.91,2.86,30.541,283.33,77.98,9.68,2.954
58.18,20.3877,0.0,848.11,2.86,30.468,282.66,77.97,9.67,2.961
58.24,20.4375,0.0,849.9,2.87,30.357,282.57,77.96,9.67,2.968
58.24,20.4375,0.0,849.9,2.87,30.357,282.57,77.96,9.67,2.971
58.3,20.4875,0.0,851.7,2.88,30.246,283.13,77.95,9.67,2.978
58.32,20.5041,0.0,852.3,2.88,30.21,282.61,77.95,9.67,2.985
58.36,20.5542,0.0,854.11,2.89,30.099,282.89,77.94,9.67,2.989
58.36,20.5542,0.0,854.11,2.89,30.099,282.89,77.94,9.67,2.996
58.44,20.6044,0.0,855.92,2.89,29.989,282.92,77.93,9.67,3.003
58.48,20.638,0.0,857.13,2.9,29.915,283.08,77.92,9.67,3.01
58.48,20.638,0.0,857.13,2.9,29.915,283.08,77.92,9.67,3.014
58.52,20.6884,0.0,858.95,2.9,29.805,282.64,77.91,9.67,3.024
58.56,20.7052,0.0,859.56,2.9,29.768,283.17,77.91,9.67,3.028
58.62,20.7557,0.0,861.38,2.91,29.659,282.72,77.9,9.67,3.035
58.62,20.7557,0.0,861.38,2.91,29.659,282.72,77.9,9.67,3.039
58.66,20.7894,0.0,862.6,2.92,29.585,282.84,77.89,9.66,3.046
58.68,20.8232,0.0,863.82,2.92,29.512,282.61,77.89,9.66,3.053
58.74,20.857,0.0,865.05,2.92,29.439,282.33,77.88,9.66,3.06
58.76,20.874,0.0,865.66,2.93,29.402,282.29,77.88,9.66,3.064
58.8,20.9079,0.0,866.88,2.93,29.329,282.76,77.87,9.66,3.071
58.86,20.9588,0.0,868.73,2.94,29.219,283.29,77.86,9.66,3.078
58.88,20.9758,0.0,869.34,2.94,29.182,282.77,77.86,9.66,3.085
58.92,21.0099,0.0,870.58,2.94,29.109,283.54,77.85,9.66,3.093
58.94,21.0269,0.0,871.19,2.94,29.073,282.67,77.85,9.66,3.096
58.98,21.061,0.0,872.43,2.95,29.0,282.92,77.84,9.66,3.103
59.02,21.0952,0.0,873.67,2.95,28.927,283.33,77.84,9.65,3.111
59.06,21.1294,0.0,874.91,2.96,28.854,282.48,77.83,9.65,3.118
59.1,21.1637,0.0,876.15,2.96,28.781,283.36,77.82,9.65,3.125
59.12,21.1808,0.0,876.77,2.96,28.745,282.67,77.82,9.65,3.129
59.16,21.2323,0.0,878.65,2.97,28.635,283.17,77.81,9.65,3.14
59.2,21.2495,0.0,879.27,2.97,28.599,282.97,77.81,9.65,3.144
59.24,21.2839,0.0,880.53,2.98,28.526,283.6,77.8,9.65,3.151
59.26,21.3012,0.0,881.15,2.98,28.49,282.79,77.8,9.65,3.155
59.3,21.3357,0.0,882.41,2.98,28.417,283.56,77.79,9.65,3.162
59.36,21.3875,0.0,884.29,2.99,28.308,283.29,77.78,9.65,3.169
59.38,21.4048,0.0,884.92,2.99,28.272,283.59,77.78,9.65,3.177
59.42,21.4395,0.0,886.18,3.0,28.199,283.39,77.77,9.65,3.184
59.44,21.4568,0.0,886.82,3.0,28.163,283.29,77.77,9.65,3.188
59.48,21.4915,0.0,888.08,3.0,28.09,283.9,77.76,9.65,3.195
59.5,21.5263,0.0,889.35,3.01,28.018,283.33,77.76,9.65,3.203
59.54,21.5437,0.0,889.98,3.01,27.981,282.93,77.75,9.65,3.207
59.6,21.596,0.0,891.89,3.02,27.872,282.95,77.74,9.65,3.214
59.62,21.6134,0.0,892.53,3.02,27.836,283.78,77.74,9.65,3.222
59.66,21.6484,0.0,893.8,3.02,27.764,283.12,77.73,9.65,3.229
59.68,21.6658,0.0,894.44,3.02,27.727,283.25,77.73,9.65,3.233
59.72,21.7009,0.0,895.72,3.03,27.655,282.76,77.72,9.65,3.24
59.74,21.7359,0.0,896.99,3.03,27.582,282.74,77.72,9.65,3.248
59.8,21.771,0.0,898.27,3.04,27.509,283.18,77.71,9.65,3.255
59.86,21.8238,0.0,900.2,3.04,27.4,283.34,77.7,9.65,3.263
59.86,21.8238,0.0,900.2,3.04,27.4,283.34,77.7,9.65,3.267
59.9,21.859,0.0,901.49,3.05,27.328,283.36,77.7,9.65,3.274
59.96,21.912,0.0,903.42,3.06,27.219,282.83,77.69,9.65,3.286
59.98,21.9296,0.0,904.07,3.06,27.182,283.36,77.68,9.65,3.29
60.04,21.9827,0.0,906.01,3.06,27.073,283.8,77.67,9.65,3.297
60.04,21.9827,0.0,906.01,3.06,27.073,283.8,77.67,9.65,3.301
60.1,22.0359,0.0,907.96,3.07,26.964,283.39,77.67,9.65,3.313
60.12,22.0537,0.0,908.61,3.07,26.928,283.24,77.66,9.65,3.316
60.16,22.0893,0.0,909.91,3.08,26.855,282.96,77.66,9.65,3.324
60.22,22.1427,0.0,911.86,3.08,26.746,282.77,77.65,9.65,3.332
60.22,22.1427,0.0,911.86,3.08,26.746,282.77,77.65,9.65,3.336
60.3,22.2141,0.0,914.48,3.09,26.601,283.44,77.63,9.65,3.347
60.3,22.2141,0.0,914.48,3.09,26.601,283.44,77.63,9.65,3.351
60.36,22.2678,0.0,916.45,3.1,26.492,283.54,77.62,9.65,3.359
60.38,22.2857,0.0,917.1,3.1,26.455,283.3,77.62,9.65,3.367
60.4,22.3037,0.0,917.76,3.1,26.419,283.55,77.62,9.65,3.371
60.42,22.3396,0.0,919.08,3.11,26.347,283.27,77.61,9.65,3.378
60.48,22.3755,0.0,920.4,3.11,26.274,283.8,77.61,9.65,3.386
60.54,22.4296,0.0,922.38,3.12,26.165,283.96,77.6,9.65,3.394
60.54,22.4296,0.0,922.38,3.12,26.165,283.96,77.6,9.65,3.398
60.6,22.4837,0.0,924.37,3.13,26.057,283.02,77.59,9.64,3.41
60.62,22.5018,0.0,925.03,3.13,26.021,283.28,77.58,9.64,3.414
60.66,22.5561,0.0,927.03,3.14,25.912,283.65,77.57,9.64,3.425
60.72,22.5924,0.0,928.36,3.14,25.84,282.56,77.57,9.64,3.429
60.72,22.5924,0.0,928.36,3.14,25.84,282.56,77.57,9.64,3.433
60.8,22.6651,0.0,931.02,3.15,25.695,283.1,77.56,9.64,3.445
60.8,22.6651,0.0,931.02,3.15,25.695,283.1,77.56,9.64,3.449
60.84,22.7197,0.0,933.03,3.16,25.587,283.83,77.55,9.64,3.461
60.88,22.7379,0.0,933.7,3.16,25.551,283.0,77.54,9.64,3.465
60.9,22.7562,0.0,934.38,3.16,25.514,283.32,77.54,9.64,3.469
60.92,22.7928,0.0,935.72,3.17,25.442,283.2,77.53,9.63,3.477
60.98,22.8294,0.0,937.07,3.17,25.37,283.26,77.53,9.63,3.485
61.04,22.8844,0.0,939.09,3.18,25.262,283.11,77.52,9.63,3.493
61.04,22.8844,0.0,939.09,3.18,25.262,283.11,77.52,9.63,3.497
61.1,22.9395,0.0,941.12,3.18,25.154,283.54,77.51,9.63,3.509
61.12,22.9579,0.0,941.8,3.19,25.118,283.21,77.51,9.63,3.513
61.16,22.9947,0.0,943.16,3.19,25.046,283.85,77.5,9.63,3.521
61.22,23.0501,0.0,945.2,3.2,24.939,283.3,77.49,9.63,3.529
61.22,23.0501,0.0,945.2,3.2,24.939,283.3,77.49,9.63,3.533
61.3,23.1241,0.0,947.93,3.21,24.795,283.31,77.48,9.63,3.545
61.3,23.1241,0.0,947.93,3.21,24.795,283.31,77.48,9.63,3.549
61.34,23.1797,0.0,949.98,3.21,24.688,283.77,77.47,9.63,3.562
61.38,23.1982,0.0,950.67,3.22,24.652,284.0,77.47,9.63,3.566
61.42,23.2354,0.0,952.04,3.22,24.58,284.0,77.46,9.63,3.574
61.48,23.2913,0.0,954.1,3.23,24.473,283.77,77.45,9.62,3.582
61.48,23.2913,0.0,954.1,3.23,24.473,283.77,77.45,9.62,3.586
61.54,23.3473,0.0,956.17,3.23,24.366,283.17,77.44,9.62,3.598
61.56,23.366,0.0,956.86,3.24,24.33,283.71,77.44,9.62,3.602
61.58,23.4034,0.0,958.25,3.24,24.259,283.48,77.44,9.62,3.611
61.64,23.4409,0.0,959.64,3.25,24.187,284.15,77.43,9.62,3.619
61.66,23.4784,0.0,961.03,3.25,24.116,284.07,77.42,9.62,3.627
61.72,23.516,0.0,962.42,3.26,24.045,284.01,77.42,9.62,3.631
61.74,23.5348,0.0,963.12,3.26,24.009,283.11,77.41,9.62,3.64
61.8,23.5913,0.0,965.21,3.27,23.903,283.15,77.4,9.62,3.648
61.82,23.6101,0.0,965.91,3.27,23.867,283.81,77.4,9.62,3.656
61.84,23.629,0.0,966.61,3.27,23.832,283.21,77.4,9.62,3.66
61.86,23.6668,0.0,968.01,3.27,23.761,284.12,77.39,9.62,3.669
61.9,23.6857,0.0,968.71,3.28,23.725,283.08,77.39,9.62,3.673
61.96,23.7425,0.0,970.82,3.28,23.619,284.04,77.38,9.62,3.685
61.98,23.7615,0.0,971.53,3.29,23.584,284.12,77.38,9.62,3.69
62.04,23.8185,0.0,973.64,3.29,23.477,283.5,77.37,9.62,3.698
62.04,23.8375,0.0,974.35,3.3,23.442,283.64,77.37,9.62,3.706
62.1,23.8756,0.0,975.77,3.3,23.371,283.43,77.36,9.62,3.715
62.16,23.9329,0.0,977.9,3.31,23.265,283.52,77.35,9.62,3.723
62.16,23.9329,0.0,977.9,3.31,23.265,283.52,77.35,9.62,3.728
62.22,23.9902,0.0,980.03,3.31,23.16,284.07,77.34,9.62,3.74
62.24,24.0094,0.0,980.74,3.32,23.124,284.51,77.34,9.62,3.745
62.26,24.0477,0.0,982.17,3.32,23.054,284.31,77.33,9.62,3.753
62.3,24.0669,0.0,982.89,3.32,23.019,283.54,77.33,9.62,3.757
62.32,24.1053,0.0,984.32,3.33,22.948,283.94,77.32,9.62,3.766
62.38,24.1631,0.0,986.46,3.34,22.843,283.65,77.31,9.62,3.779
62.42,24.1823,0.0,987.18,3.34,22.807,283.66,77.31,9.62,3.783
62.46,24.2209,0.0,988.62,3.34,22.737,284.5,77.3,9.62,3.791
62.52,24.2789,0.0,990.78,3.35,22.632,283.61,77.3,9.62,3.8
62.52,24.2789,0.0,990.78,3.35,22.632,283.61,77.3,9.62,3.804
62.58,24.337,0.0,992.95,3.36,22.526,283.81,77.29,9.62,3.817
62.6,24.3564,0.0,993.67,3.36,22.491,283.85,77.28,9.62,3.822
62.66,24.4147,0.0,995.84,3.37,22.386,283.67,77.27,9.62,3.83
62.68,24.4341,0.0,996.57,3.37,22.351,283.45,77.27,9.62,3.839
62.7,24.4536,0.0,997.3,3.37,22.316,284.01,77.27,9.61,3.843
62.72,24.4926,0.0,998.75,3.38,22.246,284.19,77.26,9.61,3.852
62.78,24.5316,0.0,1000.21,3.38,22.176,283.86,77.26,9.61,3.861
62.84,24.5902,0.0,1002.4,3.39,22.072,283.47,77.25,9.61,3.869
62.84,24.5902,0.0,1002.4,3.39,22.072,283.47,77.25,9.61,3.874
62.9,24.649,0.0,1004.59,3.4,21.967,284.33,77.24,9.61,3.887
62.92,24.6686,0.0,1005.33,3.4,21.932,283.93,77.24,9.61,3.891
62.94,24.7079,0.0,1006.8,3.4,21.862,283.95,77.23,9.61,3.9
62.98,24.7276,0.0,1007.53,3.41,21.828,283.86,77.23,9.61,3.904
63.04,24.7867,0.0,1009.74,3.41,21.723,283.49,77.22,9.61,3.918
63.06,24.8064,0.0,1010.48,3.42,21.688,283.68,77.21,9.61,3.922
63.08,24.8459,0.0,1011.96,3.42,21.619,284.5,77.21,9.6,3.931
63.14,24.9052,0.0,1014.18,3.43,21.515,283.91,77.2,9.6,3.935
63.14,24.9052,0.0,1014.18,3.43,21.515,283.91,77.2,9.6,3.944
63.2,24.9448,0.0,1015.66,3.43,21.446,284.17,77.19,9.6,3.953
63.22,24.9646,0.0,1016.41,3.44,21.411,283.98,77.19,9.6,3.957
63.28,25.0242,0.0,1018.64,3.44,21.307,283.57,77.18,9.6,3.971
63.3,25.0441,0.0,1019.38,3.45,21.273,284.06,77.18,9.6,3.975
63.34,25.0839,0.0,1020.88,3.45,21.204,283.54,77.17,9.6,3.984
63.4,25.1438,0.0,1023.12,3.46,21.1,283.74,77.17,9.6,3.993
63.4,25.1438,0.0,1023.12,3.46,21.1,283.74,77.17,9.6,3.998
63.46,25.2038,0.0,1025.37,3.47,20.997,283.97,77.16,9.59,4.011
63.48,25.2238,0.0,1026.12,3.47,20.962,284.58,77.15,9.59,4.016
63.5,25.2639,0.0,1027.62,3.47,20.894,283.88,77.15,9.59,4.025
63.58,25.3241,0.0,1029.88,3.48,20.791,284.54,77.14,9.59,4.034
63.58,25.3241,0.0,1029.88,3.48,20.791,284.54,77.14,9.59,4.038
63.64,25.3845,0.0,1032.15,3.49,20.688,284.77,77.13,9.59,4.052
63.66,25.4046,0.0,1032.91,3.49,20.653,284.4,77.13,9.59,4.056
63.72,25.4652,0.0,1035.18,3.5,20.551,283.61,77.12,9.59,4.07
63.74,25.4854,0.0,1035.94,3.5,20.516,284.06,77.12,9.59,4.074
63.76,25.5258,0.0,1037.46,3.5,20.448,284.19,77.11,9.59,4.083
63.82,25.5663,0.0,1038.98,3.51,20.38,283.94,77.1,9.59,4.093
63.82,25.5663,0.0,1038.98,3.51,20.38,283.94,77.1,9.59,4.093
63.88,25.6272,0.0,1041.27,3.52,20.277,284.37,77.1,9.58,4.106
63.9,25.6679,0.0,1042.79,3.52,20.209,283.92,77.09,9.58,4.116
63.96,25.7086,0.0,1044.33,3.53,20.141,284.52,77.08,9.58,4.125
63.98,25.729,0.0,1045.1,3.53,20.107,284.42,77.08,9.58,4.129
64.02,25.7698,0.0,1046.63,3.53,20.039,284.33,77.08,9.58,4.139
64.08,25.8312,0.0,1048.94,3.54,19.937,283.97,77.07,9.58,4.148
64.08,25.8516,0.0,1049.72,3.54,19.903,284.76,77.06,9.58,4.157
64.14,25.8926,0.0,1051.26,3.55,19.836,284.07,77.06,9.58,4.166
64.16,25.9131,0.0,1052.03,3.55,19.802,284.34,77.06,9.58,4.171
64.2,25.9542,0.0,1053.58,3.56,19.734,284.74,77.05,9.58,4.18
64.22,25.9748,0.0,1054.36,3.56,19.7,284.65,77.05,9.58,4.185
64.28,26.0366,0.0,1056.68,3.57,19.599,283.68,77.04,9.58,4.199
64.32,26.0778,0.0,1058.24,3.57,19.531,284.64,77.03,9.58,4.204
64.34,26.0985,0.0,1059.02,3.57,19.498,283.92,77.03,9.58,4.213
64.38,26.1398,0.0,1060.57,3.58,19.43,284.13,77.02,9.58,4.218
64.38,26.1605,0.0,1061.36,3.58,19.397,284.27,77.02,9.58,4.227
64.46,26.2227,0.0,1063.7,3.59,19.296,284.25,77.01,9.58,4.236
64.48,26.2435,0.0,1064.49,3.59,19.262,284.2,77.01,9.58,4.246
64.52,26.285,0.0,1066.06,3.6,19.195,284.6,77.0,9.58,4.255
64.58,26.3475,0.0,1068.41,3.61,19.094,283.86,76.99,9.57,4.265
64.58,26.3475,0.0,1068.41,3.61,19.094,283.86,76.99,9.57,4.269
64.64,26.4101,0.0,1070.78,3.61,18.994,284.9,76.99,9.57,4.279
64.66,26.431,0.0,1071.56,3.62,18.96,284.08,76.98,9.57,4.288
64.7,26.4937,0.0,1073.93,3.62,18.86,283.87,76.97,9.57,4.298
64.76,26.5357,0.0,1075.52,3.63,18.793,284.25,76.97,9.57,4.308
64.78,26.5567,0.0,1076.31,3.63,18.76,284.44,76.97,9.57,4.317
64.82,26.5987,0.0,1077.9,3.64,18.693,284.44,76.96,9.57,4.322
64.84,26.6197,0.0,1078.7,3.64,18.66,284.32,76.96,9.57,4.331
64.88,26.6829,0.0,1081.09,3.65,18.56,284.76,76.95,9.57,4.341
64.92,26.704,0.0,1081.88,3.65,18.527,284.26,76.94,9.57,4.351
64.94,26.7251,0.0,1082.68,3.65,18.494,283.68,76.94,9.57,4.355
64.98,26.7673,0.0,1084.28,3.66,18.428,284.53,76.94,9.57,4.365
65.02,26.8309,0.0,1086.69,3.66,18.328,284.8,76.93,9.57,4.375
65.06,26.8521,0.0,1087.49,3.67,18.295,283.6,76.92,9.57,4.384
65.1,26.8945,0.0,1089.09,3.67,18.229,283.83,76.92,9.57,4.394
65.12,26.9157,0.0,1089.89,3.67,18.196,283.62,76.92,9.57,4.399
65.16,26.9583,0.0,1091.5,3.68,18.13,283.83,76.91,9.57,4.409
65.2,27.0009,0.0,1093.12,3.68,18.064,284.6,76.9,9.56,4.419
65.22,27.0222,0.0,1093.92,3.69,18.031,284.04,76.9,9.56,4.423
65.26,27.0649,0.0,1095.54,3.69,17.966,284.1,76.9,9.56,4.433
65.3,27.1077,0.0,1097.16,3.7,17.9,284.46,76.89,9.56,4.443
65.34,27.1505,0.0,1098.79,3.7,17.834,284.6,76.88,9.56,4.453
65.4,27.2148,0.0,1101.23,3.71,17.736,284.83,76.88,9.56,4.463
65.4,27.2148,0.0,1101.23,3.71,17.736,284.83,76.88,9.56,4.468
65.46,27.2793,0.0,1103.68,3.72,17.638,284.08,76.87,9.56,4.477
65.48,27.3008,0.0,1104.5,3.72,17.606,284.34,76.86,9.56,4.487
65.54,27.3655,0.0,1106.95,3.73,17.508,284.84,76.86,9.56,4.497
65.54,27.3655,0.0,1106.95,3.73,17.508,284.84,76.86,9.56,4.502
65.58,27.4087,0.0,1108.59,3.73,17.443,284.72,76.85,9.55,4.512
65.64,27.4736,0.0,1111.05,3.74,17.345,284.34,76.84,9.55,4.522
65.64,27.4953,0.0,1111.87,3.74,17.313,283.87,76.84,9.55,4.532
65.7,27.5387,0.0,1113.52,3.75,17.248,284.06,76.83,9.55,4.542
65.72,27.5604,0.0,1114.35,3.75,17.216,284.5,76.83,9.55,4.547
65.78,27.6256,0.0,1116.82,3.76,17.119,284.5,76.82,9.55,4.557
65.78,27.6256,0.0,1116.82,3.76,17.119,284.5,76.82,9.55,4.562
65.84,27.691,0.0,1119.31,3.77,17.022,284.74,76.81,9.55,4.572
